Filename,Text
img31.jpg," 132
PRIDE AND PREJUDICE

No scheme could have been more agreeable to Elizabeth, and her acceptance of the invitation was most ready and grateful. 'My dear, dear aunt,' she rapturously cried, 'what delight! what felicity! You give me fresh life and vigour. Adieu to disappointment and spleen. What are men to rocks and mountains? Oh! what hours of transport we shall spend! And when we do return, it shall not be like other travellers, without being able to give one accurate idea of anything. We will know where we have gone-we will recollect what we have seen. Lakes, mountains, and rivers, shall not be jumbled together in our imaginations; nor, when we attempt to describe any particular scene, will we begin quarrelling about its relative situation. Let our first effusions be less insupportable than those of the generality of travellers.""

Chapter 28

EVERY OBJECT in the next day's journey was new and interesting to Elizabeth; and her spirits were in a state for enjoyment; for she had seen her sister looking so well as to banish all fear for her health, and the prospect of her northern tour was a constant source of delight.

When they left the high road for the lane to Hunsford, every eye was in search of the Parsonage, and every turning expected to bring it in view. The paling of Rosings Park was their boundary on one side. Elizabeth smiled at the recollection of all that she had heard of its inhabitants.

At length the Parsonage was discernible. The garden sloping to the road, the house standing in it, the green pales and the laurel hedge, everything declared they were arriving. Mr Collins and Charlotte appeared at the door, and the carriage stopped at the small gate, led by a short gravel walk to the house, amidst the nods and smiles of the which whole party. In a moment they were all out of the chaise, rejoicing at the sight of each other. Mrs Collins welcomed her friend with the liveliest pleasure, and Elizabeth was more and more satisfied with coming, when she found herself so affectionately received. She saw instantly that her cousin's manners were not altered by his marriage; his formal civility was just what it had been, and he detained her some minutes at the gate to hear and satisfy his enquiries after all her family. They were then, with no other delay than his pointing out the neatness of the entrance, taken into the house; and as soon as they were in the parlour, he welcomed them a second time with ostentatious formality to his humble abode, and punctually repeated all his wife's offers of refreshment. Elizabeth was prepared to see him in his glory; and he could not help"
img32.jpg," January 2011

Marianne answers the door when Connell rings the bell. She's still wearing her school uniform, but she's taken off the sweater, so it's just the blouse and skirt, and she has no shoes on, only tights.

Oh, hey, he says. Come on in.

She turns and walks down the hall. He follows her, closing the door behind him. Down a few steps in the kitchen, his mother Lorraine is peeling off a pair of rubber gloves. Mari- anne hops onto the countertop and picks up an open jar of chocolate spread, in which she has left a teaspoon.

Marianne was telling me you got your mock results today,

Lorraine says.

We got English back, he says. They come back separately. Do you want to head on? Lorraine folds the rubber gloves up neatly and replaces

them below the sink. Then she starts unclipping her hair. To

Connell this seems like something she could accomplish in

the car.

And I hear you did very well, she says. He was top of the class, says Marianne. Right, Connell says. Marianne did pretty good too. Can we

go? Lorraine pauses in the untying of her apron."
img33.jpg," Tall Tales

""One day, however, the quiet was disturbed by a little drama which convulsed the calm but busy spot.

""Mother Etienne had given to a Cochin-China hen, which she had christened Yollande, some white duck's eggs to sit on. The batch of fifteen eggs had all come out. It was really wonderful to see these fifteen baby ducks, yellow as canaries, beaks and webbed feet pink, swarming around the big patient sitting mother, ducking under her wings, to come out presently and clamber helter-skelter onto her broad back. As often happens with nurses, Yollande loved the ducklings as her own children, and without worrying about their shape or plumage, so different from her own, she showered upon them proofs of the tenderest affection. Did a fly pass within their reach, all these little ones jumped at it,"
img34.jpg," It is one of the secrets in that change of mental poise which has been fitly named conversion, that to many among us neither heaven nor earth has any revelation till some personality touches theirs with a peculiar influence, subduing them into receptiveness.

George Eliot, Daniel Deronda"
img35.jpg," The dodo (Raphus cucullatus) is an extinct flightless bird that was endemic to the island of Mauritius, which is east of Madagascar in the Indian Ocean. The dodo's closest genetic relative was the also-extinct Rodrigues solitaire. The two formed the subfamily Raphinae, a clade of extinct flightless birds that were a part of the family which includes pigeons and doves. The closest living relative of the dodo is the Nicobar pigeon. A white dodo was once thought to have existed on the nearby island of Reunion, but it is now believed that this assumption was merely confusion based on the also-extinct Reunion ibis and paintings of white dodos

Subfossil remains show the dodo was about 1 metre (3 ft 3 in) tall and may have weighed 10.6-17.5 kg (23- 39 lb) in the wild. The dodo's appearance in life is evidenced only by drawings, paintings, and written accounts from the 17th century. Since these portraits vary considerably, and since only some of the illustrations are known to have been drawn from live specimens, the dodos' exact appearance in life remains unresolved, and little is known about its behaviour. It has been depicted with brownish-grey plumage, yellow feet, a tuft of tail feathers, a grey, naked head, and a black, yellow, and green beak. It used gizzard stones to help digest its food, which is thought to have included fruits, and its main habitat is believed to have been the woods in the drier coastal areas of Mauritius. One account states its clutch consisted of a single egg. It is presumed that the dodo became flightless because of the ready availability of abundant food sources and a relative absence of predators on Mauritius. Though the dodo has historically been portrayed as being fat and clumsy, it is now thought to have been well-adapted for its ecosystem.

The first recorded mention of the dodo was by Dutch sailors in 1598. In the following years, the bird was hunted by sailors and invasive species, while its habitat was being destroyed. The last widely accepted sighting of a dodo was in 1662 Its extinction was not immediately noticed, and some considered it to be a myth. In the 19th century, research was conducted on a small quantity of remains of four specimens that had been brought to Europe in the early 17th century. Among these is a dried head, the only soft tissue of the dodo that remains today. Since then, a large amount of subfossil material has been collected on Mauritius, mostly from the Mare aux Songes swamp. The extinction of the dodo within less than a century of its discovery called attention to the previously unrecognised problem of human involvement in the disappearance of entire species. The dodo achieved widespread recognition from its role in the story of Alice's Adventures in Wonderland, and it has since become a fixture in popular culture, often as a symbol of extinction and obsolescence."
img36.jpg," Section header

The first paragraph of a section, subsection, etc. is not indented. Content after a newline continues the paragraph. So how do we make a new paragraph? Two newlines can start a new paragraph. Note that this indents the new

paragraph.

Additionally we can use two backslash characters to start a new line without

indentation. Alternatively we can use the noindent command to do the same thing."
img37.jpg, We create content that inspires people to get out there and explore what's possible. To be curious. To try new things. Turn strangers into friends. We believe in the power of the journey. The good and the bad. Sometimes even the scary. Because on the other side of the scary are the most incredible shared experiences that will make you come alive. Go find it.
img38.jpg," WRAP TEXT AROUND IMAGE

You might want to have text wrap around an awar on your webpage alarg with a paragraph You can have the text into the left or to the right of the image text can not wrap around on mage in the centar. You can also include specing using 's morgens and a border using CSS border code, Below on bus pages cone you can copy and paste onto your net webpages to have a wooping text image Margins can be set for top right, bottom and left and can be as much spacing as you would like Spacing around the image may be uneven in some cases You may need to experiment with the size of the image and amount of ess margin saking to us esencing an your text size ou might want to have extrap around se image on your wetoage along wita paragraph You can have she text alert theft or to the right of the image. The text can we arundan gem the center. You can also include spring sing g and bordering CSS border code. Gele on this page cost you can copy and paste ento your html webpages to have a wrapping Margs can be set for oright button and land can be es much song as you would like Saraund the age be uneven in some cases. You may need to experiment with the size of the image and amount of margm pacing to over depending on your text size You might want to have text wrap around an image on your wespage along with a paragraph. You have

trartext align to the left or to the right of the image. The text can out wrap andund an image in the cemer You can also include spacing ung 55 margins and a border osig"
img39.jpg," GeeksforGeeks

A Computer Science Portal for Geeks

How many times were you frustrated while looking out for a good collection of programming/ algorithm/ interview questions? What did you expect and what did you get? This portal has been created to provide well written, well thought and well explained solutions for selected questions. An IIT Roorkee alumnus and founder of GeeksforGeeks. He loves to solve programming problems in most efficient ways. Apart from GeeksforGeeks, he has worked with DE Shaw and Co. as a software developer and JIIT Noida as an assistant professor. It is a good platform to learn programming. It is an educational website. Prepare for the Recruitment drive of product based companies like Microsoft, Amazon, Adobe etc with a free online placement preparation course."
img40.jpg," Assumption 1: MWEs have unique prosodic
characteristics

 Assumption 2: KD is the reflection of prosody in
typing

Conclusion: MWEs should be uniquely characterized in typing
"
img41.jpg," Example 1: The following paragraph (given in quotes) is an example

of centred alignment using the center environment. ""LaTEX is a document preparation system and document markup language. BTEX uses the TEX typesetting program for formatting its output, and is itself written in the TEX macro language. LATEX is not the name of a particular (executable) typesetting program, but refers

to the suite of commands (TEX macros) which form the markup conventions used to typeset LATEX documents."""
img42.jpg," The Dangerous and Thrilling Documentation

Chronicles

Kismet Chameleon

This journey begins on a bleary Monday morning. Our intrepid team is in desperate need of double shot mochas, but the milk expired eight days ago. A trip to the dairy was out of the question. On Friday night, a mutant, script-injecting warlock had infected the Shetland cattle herd with a ravenous craving for tags and annotations. The security wolves were at a trust building retreat in Katchanga, and no one in the village could locate their defensive operations manual.

Weak daylight trickled across the stripped pasture, chased by distant bovine screams...

Cavern Glow

The river rages through the cavern, rattling its content..."
img43.jpg," The House of the Seven Gables

by Nathaniel Hawthorne

Halfway down a by-street of one of our New England towns stands a rusty wooden house, with seven acutely peaked gables, facing towards various points of the compass, and a huge, clustered chimney in the midst. The street is Pyncheon Street, the house is the old Pyn- cheon House; and an elm-tree, of wide circumference, rooted before the door, is familiar to every town-born child by the title of the Pyncheon Elm.

On my occasional visits to the town aforesaid, I seldom failed to turn down Pyncheon Street, for the sake of passing through the shadow of these two antiquities, the great elm-tree and the weath- er-beaten edince.

The aspect of the venerable mansion has always affected me like a human countenance, bearing the traces not merely of outward storm and sunshine, but expressive also, of the long lapse of mortal life, and

accompanying vicissitudes that have passed within. Were these to be worthily recounted, they would form a narrative of no small interest and instruc- tion, and possessing, moreover, a certain remarkable unity, which might almost seem the result of artistic arrangement. But the story would include a chain of events extending over the better part of two cen- turies, and, written out with reasonable amplitude, would fill a bigger folio volume, or a longer series of"
img44.jpg," Paragraph Text

It was a dark and stormy
night.
A woman walked into the agency and
looked straight at me
""I need you to make a form for me, Sam.""
""Baby, said I ain't in the forms business no more,"" I replied. ""If I've said it once I've
told you. it a thousand times. I use Wufoo now!"""
img47.jpg,"Wednesday, 19th. At 2 PM. the Dutch Governor, and king of this part of the Island, with his attendance, came on board with Mr. Gore (he having left 2 Gentlemen ashore as Hostages).

We entertained them at Dinner in the best Manner we could, gave them plenty of good Liquor, made them some considerable presents, and at their going away Saluted them with 9 Guns

In return for these favours they made many fair Promises that we should be immediately supplied with everything wanted we wanted at the same price the Dutch East India Company had it; and that in the morning Buffaloes, Hogs, Sheep, etc. should be down on the beach for us to look at, and agree upon a price.

I was not at all at a loss for Interpreters, for both Dr. Solander and Mr.Sporing understood Dutch enough to keep up Conversation with the Dutchman. and several of the Natives could speak Portuguese, which language 2 or 3 of my people understood.

In the morning I went on shore, ac- companied by Mr. Banks and several of the Officers and Gentlemen, to return the King's Visit, but my Chief Business was to see how well they would perform their Promises in regard to the things I

We had not been long ashore before we found that they had promised more than they ever intended to performs, for. instead of finding Buffaloes upon the

beach, we did not so much as see one, or the least preparations making for bring ing any down, either by the Dutch Factor or the King

The former pretended he had been very ill all night, and told us that he had had a letter from the Governor of Concordia in Timor, acquainting him that a ship (meaning us) had lately passed that Island, and that if she should touch at this, and be in want of anything, he was to supply her, but he was not to suffer her to make any stay, nor to distribute, or leave behind her to be distributed, any valuable presents to the inferior Natives.

This we looked upon to be Afection that hardly answerd any purpose, unless it was leting us see how the Dutch had"
img48.jpg,"1 Section 1

This is the first paragraph. There is no indent in the first paragraph. This is the first paragraph. There is no indent in the first paragraph. This is the first paragraph. There is no indent in the first paragraph. This is the second paragraph. There is indent in the second paragraph.

This is the second paragraph. There is indent in the second paragraph. This is the second paragraph. There is indent in the second paragraph.

2 Section 2"
img49.png,"for their animals 

One day, while Ava was out walking in the woods, she came across a small, injured bird. She carefully picked up the bird and took it back to her cottage, where she nursed it back to health

The bird, whose name was Feather, was grateful to Ava for saving its life. As a reward, Feather gave Ava a magical feather that could grant her three wishes. Ava was overjoyed and grateful, but she didn't want to waste her wishes on something frivolous.

Instead, she decided to use her first wish to help the people in her village. She wished for an endless supply of food and water, so that no one in the village would ever go hungry or thirsty again.

The wish was granted, and soon the village was overflowing with fresh fruits and vegetables. clean water, and even an abundance of fish in the nearby river. The people the village were amazed and grateful, and they all praised Ava for her selfless wish.

For her second wish, Ava decided to use the feather to help her parents. They had been struggling to make ends meet on their small farm, and Ava wanted to ease their burden. She wished for her parents' farm to flourish, and for their crops and animals to grow strong and healthy."
img50.jpg,"Once upon a time, in a small village nestled in the heart of a lush forest, there lived a young girl named Lily, Lily was a bright and curious girl, who loved exploring the woods and discovering new things. She was always eager to learn more about the world around her and was never afraid to ask questions

One day, as she was wandering through the forest, Lily stumbled upon a strange clearing. In the center of the clearing stood a magnificent tree, taller and wider than any she had ever seen its trunk was thick and gnarled and its branches spread out like the fingers of a giant hand, reaching towards the sky

As Lily approached the tree, she noticed something odd. There was a small door at the base of the trunk, just big enough for her to squeeze through Without hesitation, she pushed open the door and stepped inside.

To her surprise, she found herself in a magical room, filled with books and ancient artifacts. There were maps and charts, crystal balls and potions, and all sorts of curious objects that she had never seen before. As she wandered through the room, she came across a small book, bound in leather and adorned with golden letters.

Curious. Lily picked up the book and began to read. As she did, she was transported to a far-

off land, filled with wonder and adventure. She met dragons and wizards, fairies and giants,

and traveled through deserts and mountains, forests and oceans."
img51.png,"In batch learning, the system is incapable of learning incrementally: it must be trained

using all the available data. This will generally take a lot of time and computing resources, so it is typically done offline. First the system is trained, and then it is launched into production and runs without learning anymore; it just applies what it has learned. This is called offline learning. If you want a batch learning system to know about new data (such as a new type of

spam), you need to train a new version of the system from scratch on the full dataset

(not just the new data, but also the old data), then stop the old system and replace it

with the new one.

Fortunately, the whole process of training, evaluating, and launching a Machine Learning system can be automated fairly easily (as shown in Figure 1-3), so even a batch learning system can adapt to change. Simply update the data and train a new version of the system from scratch as often as needed.

This solution is simple and often works fine, but training using the full set of data can

take many hours, so you would typically train a new system only every 24 hours or

even just weekly. If your system needs to adapt to rapidly changing data (eg, to pre-

dict stock prices), then you need a more reactive solution.

Also, training on the full set of data requires a lot of computing resources (CPL

memory space, disk space, disk I/O, network I/O, etc). If you have a lot of data and

you automate your system to train from scratch every day it will end up costing you a

lot of money. If the amount of data is huge, it may even be impossible to use a batch

learning algorithm

Finally, if your system needs to be able to learn autonomously and it has limited reces (eg, a smartphone application a rover on Mars), then carrying large amounts of training deta and taking lot of moutes to trainer hours every day is a showstopper."
img52.png,"This is what a typical Machine Learning project looks like. In Chapter 2 you will experience this firsthand by going through a project end to end.

We have covered a lot of ground so far: you now know what Machine Learning is really about, why it is useful, what some of the most common categories of ML. sys- tems are, and what a typical project workflow looks like. Now let's look at what can go

wrong in learning and prevent you from making accurate predictions

Main Challenges of Machine Learning

In short, since your main task is to select a learning algorithm and train it on some data, the two things that can go wrong are ""bad algorithm"" and ""bad data"" Let's start with examples of bad data.

Insufficient Quantity of Training Data

For a toddler to learn what an apple is all it takes is for you to point to an apple and say ""apple (possibly repeating this procedure few times). Now the child is able to recognize apples in all sorts of colors and shapes. Genius.

Machine Learning is not quite there yet, it takes a lot of data for most Machine Learn-ing algorithms to work properly Even for very simple problems you typically need
thousands of examples, and for complex problems such as image or speech recogni-tion you may need millions of examples (unless you can reuse parts of an existing model)."
img53.png,"Perhaps the most famous example of sampling bias happened during the US presi dential election in 1936, which pitted Landon against Roosevelt the Literary Digest conducted a very large poll, sending mail to about 10 million people. It got 2.4 million answers, and predicted with high confidence that Landon would get 57% of the votes Instead, Roosevelt won with 62% of the votes. The flaw was in the Literary Digest's sampling method:

First, to obtain the addresses to send the polls to, the Literary Digest used tele

phone directories, lists of magazine subscribers, club membership lists, and the

like. All of these lists tended to favor wealthier people, who were more likely to

vote Republican (hence Landon). Second, less than 25% of the people who were polled answered. Again this intro- duced a sampling bias, by potentially ruling out people who didn't care much about politics, people who didn't like the Literary Digest, and other key groups This is a special type of sampling bias called nonresponse bias

Here is another example: say you want to build a system to recognize funk music vid

eos. One way to build your training set is to search for ""funk music"" on You Tube and

use the resulting videos. But this assumes that YouTube's search engine returns a set of

videos that are representative of all the funk music videos on YouTube. In reality, the

search results are likely to be biased toward popular artists (and if you live in Brazil

you will get a lot of ""funk carioca videos, which sound nothing like James Brown)

On the other hand, how else can you get a large training set?

Poor-Quality Data

Obviously, if your training data is full of errors, outliers, and noise (eg, due to poor- quality measurements), it will make it harder for the system to detect the underlying patterns, so your system is less likely to perform well. It is often well worth the effort so spend time cleaning up your training data. The truth is, most data scientists spend significant part of their time doing just that. The following are a couple of examples and wand to clean up training data."
img54.png,"This is often tackled using Reinforcement Learning (RL; see Chapter 18), which is a branch of Machine Learning that trains agents (such as bots) to pick the actions that will maximize their rewards over time (e.g., a bot may get a reward every time the player loses some life points), within a given environment (such as the game). The famous AlphaGo program that beat the world champion at the game of Go was built using RL.

This list could go on and on, but hopefully it gives you a sense of the incredible breadth and complexity of the tasks that Machine Learning can tackle, and the types of techniques that you would use for each task.

Types of Machine Learning Systems

There are so many different types of Machine Learning systems that it is useful to

classify them in broad categories, based on the following criteria:

. Whether or not they are trained with human supervision (supervised, unsuper- vised, semisupervised, and Reinforcement Learning)

Whether or not they can learn incrementally on the fly (online versus batch learning)

Whether they work by simply comparing new data points to known data points or instead by detecting patterns in the training data and building a predictive

model, much like scientists do (instance-based versus model-based learning)

These criteria are not exclusive, you can combine them in any way you like. For example, a state-of-the-art spam filter may learn on the fly using a deep neural net- work model trained using examples of spam and ham, this makes it an online, model- based, supervised learning system. Let's look at each of these criteria a bit more closely

Supervised/Unsupervised Learning

Machine Learning systems can be classified according to the amount and type of supervalos they get during training. There are four major categories, superint learning, unsupervised learning, serntsupervised learning and Reinforcement Learning."
img55.png,"Inspired by real-life examples of common distributions"", I wonder what pedagogical examples people use to demonstrate negative

skewness? There are many ""canonical examples of symmetric or normal distributions used in teaching-even if ones like height and weight don't survive closer biological scrutiny! Blood pressure might be nearer normality. I like astronomical measurement errors-of historic interest, they are intuitively no more likely to lie in one direction than another, with small errors more likely than large

Common pedagogical examples for positive skewness include people's incomes; mileage on used cars for sale; reaction times in a psychology experiment; house prices; number of accident claims by an insurance customer; number of children in a family. Their physical reasonableness often stems from being bounded below (usually by zero), with low values being plausible, even common, yet very large (sometimes orders of magnitude higher) values are well-known to occur.

For negative skew, I find it harder to give unambiguous and vivid examples that a younger audience (high schoolers) can intuitively grasp, perhaps because fewer real-life distributions have a clear upper bound. A bad-taste example I was taught at school was ""number of fingers"" Most folk have ten, but some lose one or more in accidents. The upshot was ""99% of people have a higher-than-average number of fingers""! Polydactyly complicates the issue, as ten is not a strict upper bound; since both missing and extra fingers are rare events, it may be unclear to students which effect predominates

I usually use a binomial distribution with high p. But students often find ""number of satisfactory components in a batch is negatively skewed less intuitive than the complementary fact that ""number of faulty components in a batch is positively skewed"". (The textbook is industrially themed: I prefer cracked and intact eggs in a box of twelve ) Maybe students feel that ""success"" should be rare.

Another option is to point out that if X is positively skewed then-X is negatively skewed, but to place this in a practical context (negative house prices are negatively skewed"") seems doomed to pedagogical failure. While there are benefits to teaching the effects of data transformations, it seems wise to give a concrete example first. I would prefer one that does not seem artificial, where the negative skew is quite unambiguous, and for which students' life-experience should give them an awareness of the shape of the distribution."
img56.png,"When most people hear ""Machine Learning,"" they picture a robot: a dependable but ler or a deadly Terminator, depending on who you ask. But Machine Learning is not just a futuristic fantasy; it's already here. In fact, it has been around for decades in some specialized applications, such as Optical Character Recognition (OCR). But the first ML. application that really became mainstream, improving the lives of hundreds of millions of people, took over the world back in the 1990s: the spam filter. It's not exactly a self-aware Skynet, but it does technically qualify as Machine Learning (it has actually learned so well that you seldom need to flag an email as spam anymore). It was followed by hundreds of ML. applications that now quietly power hundreds of products and features that you use regularly, from better recommendations to voice search

Where does Machine Learning start and where does it end? What exactly does it mean for a machine to learn something? If I download a copy of Wikipedia, has my computer really learned something Is it suddenly smarter? In this chapter we will start by clarifying what Machine Learning is and why you may want to use it. Then, before we set out to explore the Machine Learning continent, we will take a look at the map and learn about the main regons and the most notable landmarks

supervised versus unsupervised learning online vers batch learning instance

based versus model-based learning. Then we will look at the workflow of a typical M

project, discuss the main challenges you may face, and cover how to evaluate

fine-tune Machine Learning system."
img57.png,"Common pedagogical examples for positive skewness include people's incomes mileage on used cars for sale, reaction times in a hogy experiment, house prices humber of accident claims by an insurance customer, number of children in a family Their physical ohenems from being bounded below (usually by zero), with low values being plausible even common, yet very large en af magnitude higher values are well-known to occur

For negative skewind harder to give unambiguous and vind examples that a younger audience (high schoolers) can intuively gra perhaps because fewer real-tie distributions have a clear upper bound A bad taste example I was taught at school was ""umber of Singers Most folk have ten, but some lose one or more in acodents The upshot was 99% of people have a higher-than-average atautily complicates the issue, as ten is not a strict upper bound, since both missing and extra fingers are rare

be unclear to students which effect predominates

use a binomial detribution with high . But students often find ""number of satisfactory components in a batch is negatively

inutive than the complementary fact that ""number of faulty components in a batch is positively skewed"" (The textbook is heed, I prefer cracked and intact eggs in a box of twelve) Maybe students feel that ""success"" should be rare Another opton is to point  out that if X  is positively skewed then-X is negatively skewed, but to place this in a practical context (""negative  house prices are negatively skewed"") seems doomed to pedagogical failure While there are benefits to teaching the effects of

data transformations. It seems wise to give a concrete example first would prefer one that does not seen artificial where the negative skew is 

quite unambiguous and for which students life-experience should give them an awareness of the shape of the distribution."
img58.png,"No Free Lunch Theorem

A model is a simplified version of the observations. The simplifications are meant to discard the superfluous details that are unlikely to generalize to new instances. To decide what data to discard and what data to keep, you must make assumptions. For example, a linear model makes the assumption that the data is fundamentally linear and that the distance between the instances and the straight line is just noise, which can safely be ignored.

In a famous 1996 paper,"" David Wolpert demonstrated that if you make absolutely no assumption about the data, then there is no reason to prefer one model over any other. This is called the No Free Lunch (NFL) theorem. For some datasets the best model is a linear model, while for other datasets it is a neural network. There is no model that is a priori guaranteed to work better (hence the name of the theorem). The only way to know for sure which model is best is to evaluate them all. Since this is not possible, in practice you make some reasonable assumptions about the data and eval- uate only a few reasonable models. For example, for simple tasks you may evaluate linear models with various levels of regularization, and for a complex problem you may evaluate various neural networks.

Exercises

In this chapter we have covered some of the most important concepts in Machine Learning In the next chapters we will dive deeper and write more code, but before we do, make sure you know how to answer the following questions:

1. How would you define Machine Learning?

2. Can you name four types of problems where it shines? 3. What is a labeled training set?

4. What are the two most common supervised tasks!

5. Can you name four common unsupervised tasks?

6. What type of Machine Learning algorithm would you use to allow a robot to walk in various unknown terrains? 7. What type of algorithm would you use to segment your customers into multiple
groups?"
img59.png,"Pipelines

A sequence of data processing components is called a data pipeline. Pipelines are ver common in Machine Learning systems, since there is a lot of data to manipulate and many data transformations to apply.

Components typically run asynchronously. Each component pulls in a large amount of data, processes it, and spits out the result in another data store. Then, some time later, the next component in the pipeline pulls this data and spits out its own output. Each component is fairly self-contained: the interface between components is simply the data store. This makes the system simple to grasp (with the help of a data flow graph), and different teams can focus on different components. Moreover, if a com- ponent breaks down, the downstream components can often continue to run nor- mally (at least for a while) by just using the last output from the broken component. This makes the architecture quite robust.

On the other hand, a broken component can go unnoticed for some time if proper monitoring is not implemented. The data gets stale and the overall system's perfor mance drops. The next question to ask your boss is what the current solution looks like (if any)

The current situation will often give you a reference for performance, as well as

inughts on how to solve the problem. Your boss answers that the district housing pri-

ces are currently estimated manually by experts: a team gathers up-to-date informa-

tion about a district, and when they cannot get the median housing price, they

estimate it using complex rules

This is costly and time-consuming, and their estimates are not great; in cases where

they manage to find out the actual median housing price, they often realize that their

estimates were off by more than 20%. This is why the company thinks that it would

be useful to train a model to predicts districts median housing price, given other"
img60.png,"Detecting tumors in brain scans

This is semantic segmentation, where each pixel in the image is classified (as we want to determine the exact location and shape of tumors), typically using CNNs
as well.

Automatically classifying news articles

This is natural language processing (NLP), and more specifically text classifica- tion, which can be tackled using recurrent neural networks (RNNs), CNNs, or Transformers (see Chapter 16).

Automatically flagging offensive comments on discussion forums This is also text classification, using the same NLP tools.

Summarizing long documents automatically

This is a branch of NLP called text summarization, again using the same tools. Creating a chatbot or a personal assistant This involves many NLP components, including natural language understanding

(NLU) and question-answering modules.

Forecasting your company's revenue next year, based on many performance metrics This is a regression task (ie., predicting values) that may be tackled using any regression model, such as a Linear Regression or Polynomial Regression model (see Chapter 4), a regression SVM (see Chapter 5), a regression Random Forest (see Chapter 7), or an artificial neural network (see Chapter 10). If you want to take into account sequences of past performance metrics, you may want to use ANNs, CNNs, or Transformers (see Chapters 15 and 16)."